time,Ts_ext,Ts_int
86659.5,295.10816497121493,297.59180235729076
86832.4,294.9177184282521,297.5300396447582
87005.4,294.72010341366826,297.44949653659
87178.4,294.5218598069525,297.3672840865422
87351.4,294.3236162002367,297.2850716364945
87524.3,294.12548718520105,297.20290670809413
87697.3,293.9272435784853,297.1206942580464
87870.3,293.72899997176944,297.0384818079986
88043.2,293.53087095673385,296.9563168795983
88216.2,293.3326273500181,296.8741044295506
88389.2,293.1288938975207,296.8105857604563
88562.2,292.9234414461917,296.7529205504384
88735.1,292.7181077535051,296.69528867291183
88908.1,292.51265530217614,296.6376234628939
89081.1,292.30720285084715,296.57995825287594
89254.1,292.10175039951815,296.522293042858
89427.0,291.89425745526785,296.4738785437142
89600.0,291.6862638439353,296.42706099669095
89773.0,291.4779920473032,296.38308685708654
89945.9,291.26908324724826,296.3468796425608
90118.9,291.06005362081964,296.3106514869046
90291.9,290.8510239943911,296.2744233312484
90464.9,290.64199436796247,296.2381951755922
90637.8,290.43308556790754,296.20198796106644
90810.8,290.224055941479,296.16575980541023
90983.8,290.01502631505036,296.12953164975403
91156.8,289.80617328178573,296.09446478658
91329.7,289.59884266080365,296.06863581915974
91502.7,289.39139212621774,296.0427919130654
91675.7,289.18394159163176,296.01694800697106
91848.6,288.97661097064963,295.99111903955077
92021.6,288.7691604360637,295.9652751334565
92194.6,288.5622049108705,295.94042723656105
92367.6,288.35722942324816,295.9195633764613
92540.5,288.1523724185666,295.89871157639635
92713.5,287.95104345731994,297.40274468824157
92880.0,287.75944611962234,299.7565601500304
92880.0,287.75944611962234,299.7565601500304
92886.5,287.7519663436762,299.8484508437339
93059.5,287.55288923003246,302.29415699922623
93232.4,287.35392718986486,304.7384494517384
93405.4,287.1548500762211,307.18415560723076
93578.4,286.9557729625774,309.62986176272307
93751.4,286.75669584893365,312.0755679182154
93924.3,286.55773380876605,314.5198603707278
94097.3,286.3634040532036,315.9658113157485
94270.3,286.1746127789829,316.24540289106824
94443.2,285.9859306326664,316.5248328527606
94616.2,285.7971393584457,316.8044244280803
94789.2,285.608348084225,317.08401600340005
94962.2,285.4195568100042,317.36360757871984
95135.1,285.23536383573713,317.61678165624136
95308.1,285.05473898385657,317.8486101615132
95481.1,284.87411413197594,318.0804386667851
95654.1,284.70502095347695,318.26711170989324
95827.0,284.53640018125554,318.4522097466324
96000.0,284.36768188400686,318.63741483833786
96173.0,284.19896358675817,318.8226199300433
96345.9,284.0303428145368,319.0077179667824
96518.9,283.86162451728813,319.1929230584879
96691.9,283.69290622003945,319.37812815019333
96864.9,283.52418792279076,319.5633332418988
97037.8,283.370486293625,319.71143214230574
97210.8,283.2201582191323,319.8510298987648
97383.8,283.06983014463964,319.9906276552238
97556.8,282.9195020701469,320.13022541168283
97729.7,282.769260890495,320.2697424757971
97902.7,282.61893281600226,320.4093402322561
98075.7,282.47944392313036,320.5301419562841
98248.6,282.3412393170316,320.64878661187356
98421.6,282.2084280395473,320.7609530070566
98594.6,282.0873428083905,320.8590932092144
98767.6,281.9662575772336,320.9572334113722
98940.5,281.84524233753984,321.0553168850895
99113.5,281.72415710638296,321.15345708724726
99286.5,281.60307187522614,321.2515972894051
99459.5,281.48198664406925,321.34973749156285
99632.4,281.3609714043755,321.44782096528013
99805.4,281.2437431338427,321.5425768133813
99978.4,281.14653364191986,321.61976685223505
100151.0,281.0495489118281,321.69677841701053
100324.0,280.95233941990523,321.7739684558643
100497.0,280.8551299279824,321.85115849471805
100670.0,280.7579204360595,321.9283485335718
100843.0,280.6645399198493,322.00310172541776
101016.0,280.5827353767237,322.0704877053797
101189.0,280.5009308335981,322.13787368534173
101362.0,280.4325449501238,322.19838925001636
101535.0,280.37084752588055,322.2554802928875
101708.0,280.3091501016373,322.31257133575866
101881.0,280.24745267739394,322.36966237862987
102054.0,280.18575525315066,322.426753421501
102227.0,280.1240578289074,322.48384446437217
102400.0,280.0623604046641,322.5409355072434
102573.0,280.00066298042077,322.5980265501145
102746.0,279.95290344562676,322.6497320268953
102919.0,279.9184373914495,322.69630093556856
103092.0,279.88397133727227,322.74286984424174
103265.0,279.849505283095,322.789438752915
103438.0,279.8150392289178,322.83600766158816
103611.0,279.78057317474054,322.88257657026134
103784.0,279.7559904955082,322.9260777107787
103957.0,279.73796505542185,322.9675435051158
104130.0,279.72037208823474,323.00890407689843
104303.0,279.7240138408964,323.0450981481417
104476.0,279.72765559355804,323.081292219385
104649.0,279.73129734621966,323.1174862906283
104822.0,279.7349390988813,323.1536803618716
104995.0,279.7385808515429,323.1898744331148
105168.0,279.7422226042045,323.2260685043581
105341.0,279.7458643568662,323.2622625756014
105514.0,279.74950610952783,323.2984566468447
105686.0,279.77706988578234,323.32953334408603
105859.0,279.80859610002676,323.3600112992611
106032.0,279.8401223142712,323.39048925443615
106205.0,279.8716485285156,323.4209672096112
106378.0,279.90317474276003,323.45144516478626
106551.0,279.93470095700445,323.4819231199613
106724.0,279.98209696145284,323.5098003649444
106897.0,280.03036386902215,323.53753488802676
107070.0,280.08605620856724,323.5642284867202
107243.0,280.15456800293657,323.5891250070454
107416.0,280.2230797973059,323.61402152737065
107589.0,280.2915915916752,323.6389180476959
107762.0,280.36010338604456,323.66381456802105
107935.0,280.42861518041383,323.6887110883463
108108.0,280.49712697478316,323.7136076086715
108281.0,280.5656387691525,323.73850412899674
108454.0,280.63962294440626,323.76271056096255
108627.0,280.7340390013028,323.78434045376196
108800.0,280.82845505819927,323.80597034656137
108973.0,280.9228711150958,323.8276002393608
109146.0,281.01728717199234,323.8492301321602
109319.0,281.1117032288888,323.8708600249596
109492.0,281.2104912765278,323.8920837785174
109665.0,281.31945261031746,323.9123624773016
109838.0,281.42841394410715,323.9326411760857
110011.0,281.5501651212208,323.95169690715295
110184.0,281.67690539226874,323.97027557992755
110357.0,281.8036456633167,323.9888542527022
110530.0,281.93038593436466,324.0074329254768
110703.0,282.0571262054126,324.02601159825144
110876.0,282.18386647646054,324.04459027102604
111049.0,282.31060674750853,324.0631689438007
111222.0,282.43734701855647,324.08174761657534
111395.0,282.5760703308185,324.09946567402307
111568.0,282.72406258404897,324.1165180413076
111741.0,282.8720548372795,324.13357040859216
111914.0,283.02004709051005,324.1506227758767
112086.0,283.1671838971901,324.1675765745642
112259.0,283.31517615042065,324.18462894184876
112432.0,283.47043846992983,324.20100000639127
112605.0,283.62966037910866,324.2170000042618
112778.0,283.78976204035666,324.23296608204737
112951.0,283.9622727383004,324.24845371187683
113124.0,284.13478343624416,324.2639413417063
113297.0,284.30729413418794,324.2794289715358
113470.0,284.47980483213166,324.2949166013653
113643.0,284.65231553007544,324.31040423119475
113816.0,284.8248262280192,324.3258918610243
113989.0,284.99733692596294,324.34137949085374
114162.0,285.1698476239067,324.3568671206832
114335.0,285.35531404895187,324.37161629491624
114508.0,285.5420512408425,324.386293037484
114681.0,285.7287884327331,324.40096978005175
114854.0,285.91552562462374,324.4156465226195
115027.0,286.1022628165144,324.43032326518727
115200.0,286.289000008405,324.445000007755
115373.0,286.4834503370371,324.45922517109796
115546.0,286.67790066566914,324.4734503344409
115719.0,286.87512429807447,324.48760270497223
115892.0,287.07619659196234,324.50165405703854
116065.0,287.2772688858502,324.51570540910484
116238.0,287.47834117973804,324.5297567611711
116411.0,287.6794134736259,324.5438081132374
116584.0,287.8804857675138,324.5578594653037
116757.0,288.08155806140167,324.57191081737
116930.0,288.28263035528954,324.5859621694363
117103.0,288.48538260545683,324.60000000194503
117276.0,288.6928358405564,324.6140000029713
117449.0,288.900289075656,324.6280000039976
117622.0,289.1077423107556,324.64200000502393
117795.0,289.31519554585526,324.6560000060502
117968.0,289.52264878095485,324.6700000070765
118141.0,289.7310292233362,324.6838744578579
118314.0,289.9411120790872,324.6975183901567
118486.0,290.1499805830709,324.71108345579484
118659.0,290.35996339914374,324.7249061242062
118832.0,290.56991559074737,324.73878350789346
119005.0,290.779867782351,324.75266089158066
119178.0,290.9898199739546,324.7665382752679
119351.0,291.1997721655582,324.7804156589551
119524.0,291.4097243571618,324.7942930426424
119697.0,291.6196765487654,324.8081704263296
119870.0,291.82962874036906,324.82204781001684
120043.0,292.0380501428654,324.83600000229643
120216.0,292.24549324723046,324.85000000332104
120389.0,292.4529363515955,324.86400000434566
120562.0,292.66037945596054,324.87800000537027
120735.0,292.8678225603256,324.8920000063949
120908.0,293.07526566469056,324.9060000074195
121081.0,293.28052214113234,324.9202389389929
121254.0,293.4848389097063,324.9345805514633
121427.0,293.688414198755,324.9489124831793
121600.0,293.88645923849515,324.9631722119774
121773.0,294.0845042782352,324.9774319407755
121946.0,294.2825493179753,324.9916916695736
122119.0,294.4805943577154,325.0059513983717
122292.0,294.67863939745547,325.0202111271698
122465.0,294.87668443719554,325.03447085596787
122638.0,295.0747294769356,325.04873058476596
122811.0,295.2727745166757,325.06299031356406
122984.0,295.4601984964356,325.0774801532876
123157.0,295.64721095148064,325.09197890891346
123330.0,295.83422340652567,325.1064776645393
123503.0,296.0212358615707,325.12097642016516
123676.0,296.2082483166157,325.13547517579104
123849.0,296.3948352428962,325.1499798529483
124022.0,296.5736680894671,325.1645924335675
124195.0,296.752500936038,325.1792050141867
124368.0,296.92554883805315,325.1940050078001
124541.0,297.09209490766165,325.2090156391935
124714.0,297.25864097727015,325.224026270587
124886.0,297.42422435283464,325.23895013532496
125059.0,297.59077042244314,325.25396076671836
125232.0,297.75731649205164,325.2689713981118
125405.0,297.92386256166014,325.28398202950524
125578.0,298.09040863126864,325.29899266089865
125751.0,298.2511607219083,325.3140523682341
125924.0,298.3989875500798,325.32922155464
126097.0,298.5468143782513,325.34439074104597
126270.0,298.69464120642283,325.3595599274519
126443.0,298.84246803459433,325.3747291138578
126616.0,298.99029486276584,325.3898983002638
126789.0,299.1332012247502,325.4051827027868
126962.0,299.2686912319018,325.4206407643849
127135.0,299.4041812390534,325.43609882598304
127308.0,299.52552710734716,325.4516653568608
127481.0,299.64371854021596,325.4672560786308
127654.0,299.7619099730848,325.48284680040075
127827.0,299.8801014059536,325.4984375221707
128000.0,299.99829283882247,325.5140282439407
128173.0,300.11648427169126,325.52961896571065
128346.0,300.2346757045601,325.5452096874806
128519.0,300.3528671374289,325.5608004092506
128692.0,300.45499553569664,325.5764785207116
128865.0,300.54892700453263,325.5922012269299
129038.0,300.6428584733687,325.60792393314824
129211.0,300.7367899422047,325.62364663936654
129384.0,300.83072141104077,325.63936934558484
129557.0,300.92465287987676,325.6550920518032
129600.0,300.948000007969,325.659000007684
129600.0,300.948000007969,325.659000007684
129730.0,301.0068741600107,320.20251531062326
129780.0,301.02951806464216,318.1038673502153
129780.0,301.02951806464216,318.1038673502153
129903.0,301.08522207003546,312.9411933676116
130076.0,301.16011317634917,306.8477134796677
130249.0,301.2181566654459,306.4460106083738
130422.0,301.27620015454266,306.0443077370799
130595.0,301.3342436436394,305.64260486578604
130768.0,301.3922871327362,305.2409019944921
130941.0,301.45033062183296,304.8391991231982
131114.0,301.5083741109297,304.43749625190435
131286.0,301.5660820885288,304.03811536252545
131459.0,301.6238734649981,303.63743863911634
131632.0,301.65372252663224,303.3504926223368
131805.0,301.6835715882664,303.0635466055572
131978.0,301.71342064990046,302.77660058877757
132151.0,301.7432697115346,302.48965457199796
132324.0,301.77311877316873,302.20270855521835
132497.0,301.8012464076986,301.92080656864584
132670.0,301.8135774170368,301.6851909769145
132843.0,301.825908426375,301.44957538518315
133016.0,301.8269521827558,301.2392048870516
133189.0,301.81745392131285,301.05241268805935
133362.0,301.80795565986995,300.8656204890671
133535.0,301.798457398427,300.6788282900749
133708.0,301.7889591369841,300.49203609108264
133881.0,301.77946087554113,300.3052438920904
134054.0,301.7699626140982,300.11845169309817
134227.0,301.7604643526553,299.93165949410593
134400.0,301.7405849593287,299.7626807287957
134573.0,301.7023732962128,299.62515909896905
134746.0,301.66416163309685,299.4876374691423
134919.0,301.62594996998087,299.35011583931566
135092.0,301.58773830686494,299.212594209489
135265.0,301.549526643749,299.0750725796623
135438.0,301.503630741784,298.9477641500321
135611.0,301.4483758309643,298.8328948744874
135784.0,301.39312092014467,298.7180255989427
135957.0,301.31932511261834,298.6227510453262
136130.0,301.2427507588417,298.53041296463243
136303.0,301.16617640506496,298.43807488393867
136476.0,301.08960205128824,298.3457368032449
136649.0,301.0130276975115,298.25339872255114
136822.0,300.9364533437348,298.1610606418574
136995.0,300.8598789899581,298.0687225611636
137168.0,300.7833046361814,297.97638448046985
137341.0,300.6877764770559,297.90055715156353
137514.0,300.5846615391765,297.8313387024345
137686.0,300.48214264140046,297.7625203599478
137859.0,300.37902770352105,297.6933019108188
138032.0,300.27591276564164,297.6240834616898
138205.0,300.1727978277622,297.55486501256075
138378.0,300.0577598785994,297.49458661830204
138551.0,299.9396979772996,297.43657562926404
138724.0,299.8177239060005,297.3809650128826
138897.0,299.6815912338673,297.33404162591705
139070.0,299.5454585617341,297.2871182389515
139243.0,299.40932588960095,297.240194851986
139416.0,299.27319321746774,297.1932714650205
139589.0,299.1370605453345,297.146348078055
139762.0,299.00092787320136,297.09942469108944
139935.0,298.86479520106815,297.0525013041239
140108.0,298.7273368397906,297.00628671823296
140281.0,298.5694591007612,296.9709896818703
140454.0,298.4115813617318,296.9356926455077
140627.0,298.2537036227024,296.900395609145
140800.0,298.09582588367306,296.86509857278236
140973.0,297.93794814464366,296.82980153641967
141146.0,297.77830840673465,296.79539148840615
141319.0,297.6087065982369,296.76599633605866
141492.0,297.43910478973913,296.7366011837111
141665.0,297.26204775840085,296.71049055368235
141838.0,297.07934576047444,296.68686690749615
142011.0,296.89664376254797,296.66324326130996
142184.0,296.71394176462155,296.63961961512376
142357.0,296.5312397666951,296.6159959689376
142530.0,296.3485377687686,296.59237232275143
142703.0,296.1658357708422,296.56874867656524
142876.0,295.9831337729157,296.54512503037904
143049.0,295.7943025418635,296.5240804828493
143222.0,295.5967801040674,296.50669307793027
143395.0,295.3992576662714,296.48930567301124
143568.0,295.2017352284754,296.4719182680922
143741.0,295.00421279067933,296.4545308631732
143914.0,294.8066903528833,296.4371434582542
144086.0,294.60663858706715,296.4214525767268
144259.0,294.4017313099074,296.40727576648027
144432.0,294.1968240327477,296.3930989562337
144605.0,293.9858001971383,296.38179223031574
144778.0,293.7742148242333,296.37074899560855
144951.0,293.5626294513283,296.35970576090136
145124.0,293.35104407842334,296.3486625261942
145297.0,293.13945870551834,296.337619291487
145470.0,292.92787333261333,296.3265760567798
145643.0,292.7162879597084,296.3155328220726
145816.0,292.5047025868034,296.3044895873654
145989.0,292.28829876831395,296.2960871760246
146162.0,292.0703765623599,296.28851694033585
146335.0,291.8524543564058,296.2809467046471
146508.0,291.6345321504518,296.2733764689583
146681.0,291.4166099444977,296.26580623326953
146854.0,291.19868773854364,296.2582359975807
147027.0,290.97900000626476,296.2520000064411
147200.0,290.7590000040237,296.24600000413324
147373.0,290.5389304337816,296.2405156305046
147546.0,290.3186713470408,296.2364359277106
147719.0,290.0984122602999,296.23235622491654
147892.0,289.87815317355904,296.22827652212254
148065.0,289.6578940868182,296.2241968193285
148238.0,289.43763500007736,296.2201171165345
148411.0,289.2173759133365,296.2160374137404
148584.0,288.99711682659563,296.2119577109464
148757.0,288.77716044325484,296.2080725983279
148930.0,288.55958042804616,296.20571511272533
149103.0,288.3420004128374,296.2033576271228
149276.0,288.12442039762874,296.2010001415203
149449.0,287.90684038242,296.19864265591775
149622.0,287.6892603672113,296.19628517031526
149795.0,287.4724026145849,296.19415676635447
149968.0,287.25839264014,296.1929315985812
150141.0,287.0443826656952,296.1917064308079
150314.0,286.834252816253,296.1909953093557
150486.0,286.62769080650355,296.19060005698964
150659.0,286.41992785483694,296.1902025066447
150832.0,286.21216490317033,296.1898049562998
151005.0,286.0044019515037,296.18940740595485
151178.0,285.7966389998371,296.1890098556099
151351.0,285.5888760481705,296.188612305265
151524.0,285.3811130965039,296.18821475492007
151697.0,285.1787196081937,296.1882684554687
151870.0,284.9826342521236,296.18885229285235
152043.0,284.7865488960535,296.189436130236
152216.0,284.59046353998343,296.19001996761966
152389.0,284.3943781839133,296.1906038050033
152562.0,284.1982928278432,296.191187642387
152735.0,284.00674970462484,296.192000007111
152908.0,283.81893599364264,296.1930000048092
153081.0,283.63112228266044,296.19400000250744
153254.0,283.45589416526155,298.3976301357252
153427.0,283.2810829510564,300.67422333835293
153600.0,283.1062717368513,302.95081654098067
153773.0,282.93146052264615,305.2274097436084
153946.0,282.756649308441,307.50400294623614
154080.0,282.6212464026405,309.26737571590155
154080.0,282.6212464026405,309.26737571590155
154119.0,282.58183809423593,309.7805961488639
154292.0,282.4070268800308,312.0571893514916
154465.0,282.23221566582566,314.33378255411935
154638.0,282.07287848348983,315.04851671591496
154811.0,281.9171143381519,315.40260924368613
154984.0,281.76135019281395,315.75670177145736
155157.0,281.605586047476,316.1107942992286
155330.0,281.44982190213807,316.4648868269998
155503.0,281.2940577568001,316.81897935477105
155676.0,281.1501229109321,317.1162869140155
155849.0,281.007477155391,317.40740636771534
156022.0,280.87055513059494,317.67962839997034
156195.0,280.7457660212026,317.91179250044104
156368.0,280.62097691181026,318.14395660091174
156541.0,280.4961878024179,318.37612070138243
156714.0,280.3713986930256,318.60828480185313
156886.0,280.247330907965,318.83910691330374
157059.0,280.1225417985727,319.07127101377444
157232.0,279.99775268918034,319.30343511424513
157405.0,279.87702809845956,319.5261864205249
157578.0,279.77776492301217,319.6992364211056
157751.0,279.67850174756484,319.8722864216863
157924.0,279.57923857211745,320.0453364222669
158097.0,279.47997539667006,320.21838642284763
158270.0,279.3807122212227,320.39143642342833
158443.0,279.28544362524815,320.5578184653924
158616.0,279.20225166488905,320.7040415627015
158789.0,279.11905970452995,320.8502646600106
158962.0,279.0501158167009,320.97916771513104
159135.0,278.9882738045222,321.09943768773286
159308.0,278.92643179234346,321.2197076603347
159481.0,278.86458978016475,321.3399776329365
159654.0,278.80274776798603,321.4602476055383
159827.0,278.7409057558074,321.58051757814013
160000.0,278.67906374362866,321.70078755074195
160173.0,278.61722173144994,321.82105752334377
160346.0,278.57011117228234,321.92775427682
160519.0,278.5370509674223,322.02150535971884
160692.0,278.50399076256224,322.1152564426177
160865.0,278.47093055770216,322.20900752551654
161038.0,278.4378703528421,322.3027586084154
161211.0,278.404810147982,322.3965096913143
161384.0,278.38221874501346,322.4829318138067
161557.0,278.3665729894537,322.5644914529526
161730.0,278.35138188353875,322.64579802233885
161903.0,278.3585143910918,322.7146786906823
162076.0,278.36564689864485,322.7835593590258
162249.0,278.3727794061979,322.8524400273693
162422.0,278.3799119137509,322.9213206957128
162595.0,278.3870444213039,322.99020136405625
162768.0,278.394176928857,323.0590820323997
162941.0,278.40130943641003,323.1279627007432
163114.0,278.40844194396306,323.1968433690867
163286.0,278.44053247253333,323.25418945171384
163459.0,278.4767794790701,323.31010046563034
163632.0,278.5130264856068,323.3660114795468
163805.0,278.5492734921435,323.4219224934632
163978.0,278.5855204986803,323.47783350737967
164151.0,278.621767505217,323.53374452129617
164324.0,278.67496225651627,323.5835678069571
164497.0,278.72908706697933,323.63305700996983
164670.0,278.79095676119107,323.68024160557735
164843.0,278.8661974199015,323.72344746828225
165016.0,278.94143807861184,323.7666533309871
165189.0,279.01667873732225,323.809859193692
165362.0,279.0919193960326,323.8530650563968
165535.0,279.16716005474296,323.8962709191017
165708.0,279.2424007134534,323.93947678180655
165881.0,279.31764137216373,323.98268264451144
166054.0,279.3986122013458,324.02444611804543
166227.0,279.50097740481266,324.06082423455786
166400.0,279.6033426082795,324.0972023510702
166573.0,279.7057078117463,324.1335804675826
166746.0,279.8080730152132,324.169958584095
166919.0,279.91043821868004,324.2063367006074
167092.0,280.0174075049854,324.24173443092155
167265.0,280.13509013789576,324.27485087796686
167438.0,280.2527727708061,324.30796732501216
167611.0,280.38385076099974,324.3386521843677
167784.0,280.5201540455208,324.36838852394175
167957.0,280.65645733004186,324.3981248635159
168130.0,280.79276061456295,324.42786120309
168303.0,280.92906389908404,324.4575975426641
168476.0,281.06536718360513,324.4873338822382
168649.0,281.2016704681262,324.51707022181233
168822.0,281.3379737526473,324.5468065613864
168995.0,281.48694736355327,324.5744706367167
169168.0,281.6457215338678,324.60053180552234
169341.0,281.8044957041823,324.62659297432793
169514.0,281.9632698744968,324.6526541431336
169686.0,282.1211262750407,324.67856466934495
169859.0,282.27990044535517,324.7046258381506
170032.0,282.4464085147203,324.7295149836794
170205.0,282.61712879696125,324.753765795102
170378.0,282.7887546478448,324.77790041675877
170551.0,282.97315368211827,324.80039616410113
170724.0,283.15755271639165,324.8228919114435
170897.0,283.34195175066503,324.84538765878585
171070.0,283.5263507849384,324.86788340612827
171243.0,283.71074981921186,324.89037915347063
171416.0,283.89514885348524,324.912874900813
171589.0,284.0795478877586,324.93537064815536
171762.0,284.263946922032,324.9578663954978
171935.0,284.4623140488493,324.978537783261
172108.0,284.66205124071666,324.999030228102
172281.0,284.861788432584,325.019522672943
172454.0,285.0615256244513,325.040015117784
172627.0,285.26126281631866,325.060507562625
172800.0,285.461000008186,325.081000007466
172800.0,285.461000008186,325.081000007466
